SMILES,Caco-2,SP-1,WPATH,ECCEN,SP-2,MLFER_L,nBonds,Kier1,MW,ETA_Eta_R,MDEC-23,ETA_Alpha,VAdjMat,WTPT-1,ETA_Beta_s,ETA_Beta,Kier3,ATSm2,nHeavyAtom,SaaO,SP-0,sumI,VP-1,McGowan_Volume,Kier2,minaaO
Oc1ccc2nc(c3ccccc3)n(Cc4ccc(OCCN5CCCCC5)cc4)c2c1,0,15.75915283,3345,961,13.8610532,17.382,36,23.72839506,427.2259772,57.49095,27.56289733,15.36666,6,66.82884136,20.75,42.75,6.177514793,38.3257314,32,,21.75250161,64.16666667,11.4493824,3.3567,11.62015827,
Oc1ccc(cc1)c2nc3ccccc3n2Cc4ccc(OCCN5CCCCC5)cc4,0,15.75915283,3383,991,13.84914782,17.382,36,23.72839506,427.2259772,57.23913,27.59051707,15.36666,6,66.83578673,20.75,42.75,6.177514793,38.3257314,32,,21.75250161,64.16666667,11.4493824,3.3567,11.62015827,
OCC1=Nc2cc3CCC(N(CC#C)c4ccc(cc4)C(=O)N[C@@H](CCC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O)c3cc2C(=O)N1,0,22.40832496,9944,1877,20.52143032,25.37,50,39.7808,647.2227423,107.37331,39.58454581,21.3333,6.554588852,94.5423891,30.25,55.25,10.9945679,55.14892104,47,,34.24998342,134.6666667,14.65767046,4.624,19.01020408,
COc1ccc(cc1)c2oc(SC\C(=C(\C#N)/C(=N)C)\O)nn2,0,11.04524386,1405,507,9.498965467,12.343,24,19.32638889,330.0786613,38.30921,11.35667464,10.93332,5.523561956,45.77256917,14.25,33.75,5.5,30.02473833,23,,16.81962648,58.31481481,7.518366352,2.3567,9.474609375,
Cc1ccc(cc1)c2nnc(S)n2\N=C\C=C/c3ccccc3[N+](=O)[O-],0,12.55855065,1898,611,11.13916059,12.602,28,20.72704082,365.0946457,44.8657,15.80107254,12.49999,5.700439718,52.73853404,16,40,5.517700958,32.4937606,26,,18.51829709,62.24691358,8.219734275,2.6259,9.972299169,
Oc1c(\C=N\c2cccc3cccnc23)sc4ccccc14,0,10.82649984,1092,438,9.540014889,11.996,25,15.5232,304.067034,34.53881,19.87757126,10.96666,5.459431619,46.08271302,13.75,35.25,3.165347772,29.33639012,22,,14.94094682,46.31481481,7.727347185,2.2022,6.857142857,
Cc1nn(c2ccccc2)c3sc(cc13)C(=O)OCN4C(=O)c5ccccc5C4=O,0,14.5417139,2629,792,13.3830128,17.298,34,21.82525952,417.078327,55.55267,21.24983746,14.36665,5.906890596,62.24077868,19.75,44.25,4.083333333,40.3571022,30,,20.82769817,72.31481481,10.02956248,2.8471,9.0944,
CCCCn1c(NC(=O)CC)c(C#N)c2nc3ccccc3nc12,1,11.68940181,1249,397,9.894893017,14.525,26,18.78106509,321.1589602,42.227,16.84274097,11.33333,5.584962501,48.96774628,15.75,33.75,3.907727797,27.99391131,24,,17.10408353,55.66666667,8.180716718,2.4897,8.589506173,
Cn1c(SCC2=CC(=O)N3C=C(Br)C=CC3=N2)nnc1C4COc5ccccc5O4,0,14.58052004,2760,880,13.47237243,16.739,34,21.82525952,485.0157225,54.21915,18.15389789,15.16665,5.906890596,62.55324749,20.75,39.75,4.715526843,46.67450539,30,,20.66456146,64.37962963,10.94593113,2.9672,9.469387755,
CC1Cc2ccccc2N1C(=O)CSc3nnc(NC(=O)Cc4cccs4)s3,0,13.59735679,2421,774,12.32552391,17.494,31,21.24037461,430.0591888,48.46849,15.69429005,14.26665,5.807354922,57.43593218,17.75,37.75,5.389030612,43.20614902,28,,19.50986092,59.94444444,11.46600049,2.9714,9.871281774,
COC(=O)c1oc2ccc(Br)cc2c1NC(=O)CCCN3C(=O)c4ccccc4C3=O,0,14.9010859,2921,775,13.5571342,18.52,34,24.1349481,484.0269984,59.60493,22.72079085,15.13331,5.95419631,63.25255204,20.25,42.25,5.08650519,43.14032094,31,,22.12059139,79.39814815,10.25147671,3.0278,10.50812162,
O=Cc1cn(nc1C2=Cc3c(OC2=O)ccc4ccccc34)c5ccccc5,1,13.74151474,1963,632,12.2839757,15.616,32,19.93359375,366.1004423,50.49537,29.52970942,13.29999,5.807354922,58.75105288,17.75,43.25,3.879706152,34.18689401,28,,19.08721119,65.5,8.806905194,2.623,8.625708885,
FC(F)(F)c1cc(nc2c(Br)c(nn12)C(=O)NCc3occc3)c4cccs4,0,13.34235516,2026,617,13.04003881,14.418,31,21.24037461,469.9659933,52.9286,13.46300582,13.79045,5.807354922,57.08607229,18.75,39.75,4.541789841,44.25713097,28,,19.88854058,76.7962963,9.525531625,2.5907,8.625708885,
O=C(CSc1nnc(SCC(=O)c2occc2)s1)c3occc3,0,11.22034669,1471,548,9.743445055,13.123,25,17.8112,365.9802698,35.78039,10.34254506,11.63331,5.523561956,46.68535613,14.5,33.5,5.234979179,37.70360726,23,,16.07070333,53.94444444,9.234445631,2.3363,8.909090909,
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,1,7.558550648,436,223,7.28642143,9.888,17,12.4567474,216.0898776,23.71186,10.66157326,7.46666,5,32.07586343,10,22.5,3.029726516,18.32891169,16,,11.7067423,40.5,4.940328679,1.6412,5.104166667,
O=C(CN1C(=O)N(Cc2occc2)C(=O)c3c4CCCCCc4sc13)Nc5ccccc5,0,15.61419354,2798,735,14.05159138,19.976,36,23.72839506,449.1409272,62.34165,27.69757059,15.36665,6,66.44927051,21.25,42.25,5.177544138,42.32948576,32,,22.07877502,73.14814815,11.5840654,3.2149,10.7266436,
O=C(N1CCc2ccccc2C1)c3cc(on3)c4occc4,1,10.80966309,1109,461,9.614613849,10.946,25,15.5232,294.1004423,34.43276,17.52726212,10.29999,5.459431619,45.83630648,14.75,32.25,3.298611111,27.54655724,22,,14.94094682,49.5,7.17746713,2.1012,6.857142857,
Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3ccc4C(=O)OCc4c3,0,13.50804039,2349,765,12.45840848,16.869,31,21.24037461,395.1052104,49.40504,17.11047218,13.33332,5.807354922,57.4403265,17.75,38.75,5.023781213,37.57878889,28,,19.67299763,65.64814815,9.583440328,2.7599,9.42768595,
CN1C(=O)\C(=C\2/SC(=NC2=O)Nc3cccc(C)c3C)\c4ccccc14,1,12.46923425,1650,539,11.64940469,15.571,29,19.32223543,363.1041478,47.28584,15.57232141,12.69999,5.700439718,53.3580735,16.75,35.25,3.560333244,34.1670279,26,,18.42192077,58.81481481,9.046001153,2.6425,7.78799351,
O=C(COC(=O)CCC(=O)c1cccs1)NCc2occc2,0,10.64786705,1360,513,9.114697283,11.653,23,18.34026465,321.0670936,34.0779,11.81501479,10.39998,5.459431619,43.81945959,13.75,28.25,6.978879706,28.99657812,22,,15.78624628,57.48148148,7.542927894,2.2607,9.988109394,
Cc1oc(\C=C\2/Sc3nc(nn3C2=O)c4occc4)cc1,1,10.20350994,983,431,9.574805729,10.793,24,14.58333333,299.0364621,32.37359,10.50800462,10.03332,5.392317423,43.59296493,14.5,32.5,2.8125,30.19092026,21,,14.39697675,48.31481481,7.038353374,1.9418,5.893877551,
OC(=O)c1cc(nc2ccccc12)c3occc3,0,8.754020195,564,249,7.892283745,9.535,20,13.005,239.0582431,27.17117,15.6955109,8.39999,5.169925001,37.04617334,11.5,28,2.659279778,21.66073177,18,,12.53516943,45.5,5.424813284,1.6873,5.551020408,
Cc1occc1C(=O)NCc2cccc(CNC(=O)c3ccoc3C)c2,0,12.5417139,1983,622,11.15200934,13.96,28,20.72704082,352.1423071,44.36175,18.5067578,12.13332,5.700439718,52.54244487,16.5,35.5,5.75,30.6572796,26,,18.51829709,62.33333333,8.267498805,2.6482,9.972299169,
O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5,0,16.15299968,3677,1024,14.4336795,19.463,37,24.68371074,434.1378904,60.81318,30.72397503,15.59999,6.044394119,68.53933618,21.5,52.5,6.41568278,39.65782337,33,,22.6227451,77.16666667,10.24119559,3.1593,11.82314494,
Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4cccc(C)c4,1,12.56288195,1641,559,11.55994625,14.671,29,19.32223543,365.1197978,46.7101,20.60080446,12.69999,5.700439718,53.57696166,17,35.5,3.938168847,34.49911987,26,,18.25878407,57.14814815,9.505083522,2.6855,8.163265306,
CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,0,13.82049898,2095,580,13.28302647,14.161,32,22.203125,415.1089584,56.85866,22.02056866,13.73331,5.857980995,59.19430703,18.5,38,4.345270891,42.77728504,29,,20.75878407,73.65740741,9.849977496,2.9046,8.859375,
C=CCN1C(=O)C(=CC2=C1N=C3C=CC=CN3C2=O)C#N,1,10.16823376,828,321,8.846596262,11.256,23,15.87901701,278.0803756,35.69269,14.83343603,9.76666,5.392317423,42.94135563,14.25,30.25,2.8125,25.15982135,21,,14.98276318,56,6.230444515,1.9829,6.629935721,
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCc3ccc4OCOc4c3,0,13.90381667,2654,834,13.27343367,15.065,32,22.203125,413.0933083,52.19217,20.9476256,13.73331,5.857980995,59.27487235,18.75,39.5,5.626634958,43.10937702,29,,20.43251065,72.15740741,9.367140992,2.8616,9.646502836,
COc1ccc(Cl)cc1NC(=O)c2ocnc2C,1,8.613392203,615,248,7.631660145,10.164,19,14.4099723,266.0458199,27.85038,8.14616451,8.51428,5.169925001,35.90468906,12,26,3.526170799,23.27695826,18,,13.12095586,42.84567901,5.543109255,1.8223,6.437869822,
COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5,0,17.70605846,3963,884,16.88558063,18.402,41,28.52587745,537.1125195,81.35193,33.41114185,17.91427,6.209453366,75.91064094,23.5,51.25,5.897959184,54.53297794,37,,26.319262,85.83641975,12.21691395,3.7327,11.85165278,
COc1ccc(NC(=O)c2occc2)cc1N,1,8.2027086,559,275,7.082212614,9.654,18,13.43209877,232.0847922,24.84033,10.1516087,7.79999,5.087462841,34.02011068,11,25,3.484444444,20.15900569,17,,12.25071238,42.83333333,4.988373794,1.6999,6.25,
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,0,11.96789359,1717,559,10.54034896,13.448,26,21.30177515,380.1228346,44.10492,12.45417707,12.46665,5.64385619,49.60998218,14.75,30,6.282314765,39.2324295,25,,18.28624628,58.63888889,9.633461343,2.8723,10.36408163,
CCn1c(SCC(=O)c2oc(CNC(=O)C)cc2)nnc1c3cccs3,0,12.5797187,1941,648,11.082913,15.393,28,20.72704082,390.0820324,44.43659,12.95414552,12.76665,5.700439718,52.5224043,16.75,35.25,5.517700958,37.53076256,26,,18.51829709,59.46296296,9.908820951,2.7364,9.972299169,
Cc1ccc2nc(O)c(cc2c1)c3nc4ccccn4c3NCc5occc5,0,13.68667319,1966,589,12.55056209,17.629,32,19.93359375,370.1429758,50.14463,24.87156611,13.26666,5.807354922,58.62320574,19,44,4.125976563,34.49191333,28,,19.08721119,60.5,9.029780738,2.709,8.625708885,
O\C(=C(/C#N)\c1nc2ccccc2[nH]1)\Nc3ccc(Cl)cc3,0,10.6690351,1112,442,9.447087241,13.64,24,16.84375,310.0621387,35.76925,16.52408086,10.64762,5.459431619,44.8846313,14.25,36.25,4.110329908,27.44713615,22,,15.52673326,51.51234568,6.860091375,2.1875,7.713498623,
CCCNC(=O)c1ccc(s1)c2nc3ccccc3s2,1,9.775188245,884,399,8.488824787,12.423,22,14.91735537,302.0547551,30.21907,13.08499396,10.29999,5.321928095,40.99893547,12.25,27.75,3.4425,29.67596053,20,,13.94938299,40.7962963,8.149521527,2.1806,6.84,
O=C(Nc1cccc(c1)c2cn3cccnc3n2)c4ccc5OCOc5c4,0,13.25915283,2016,680,12.06599282,17.385,31,18.99271592,358.1065903,45.56061,22.58103143,12.59999,5.754887502,56.72729407,19,42,4.16,34.15609728,27,,18.2169677,61.33333333,8.373489443,2.4859,8.393595041,
CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,0,14.97356555,2894,803,13.46302847,16.098,34,24.1349481,421.1273853,59.2964,23.73493138,14.19998,5.95419631,63.49840242,20.25,39.75,5.566863905,37.84762578,31,,21.95745468,81.16666667,9.745134205,2.9526,10.95052083,
Cc1ccc2[nH]c(nc2c1)\C(=C/c3ccc(N4CCCCC4)c(c3)[N+](=O)[O-])\C#N,0,14.04604519,2367,731,12.72279212,15.988,32,22.203125,387.1695249,53.38828,23.41117421,13.66666,5.857980995,59.57338672,18.75,42.75,5.257777778,34.60256059,29,,20.38010441,68.83333333,9.722529261,2.9174,10.08,
CCOC(=O)Nc1on[n+](c1)N2CCOCC2,1,8.292024998,581,295,6.966796796,7.454,18,13.43209877,243.10933,23.97509,2.997669585,7.43332,5.087462841,34.22344124,12,19,4,22.09688373,17,,12.08757567,41.83333333,5.829913296,1.686,6.805293006,
NC(=O)C1(CCN(CC1)c2nc(cs2)c3ccc(Br)cc3)N4CCCCC4,0,13.08215401,1985,680,11.91339133,16.647,30,20.28,448.0932445,47.92627,15.41312741,14.09999,5.754887502,55.56223371,17.5,30.5,4.302212008,40.81997525,27,,18.85516038,52.7962963,11.27074638,3.0306,8.788534343,
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)N4CCC(C)CC4)ccc23,1,13.54604519,2282,779,12.30561985,14.611,31,21.24037461,381.1576228,50.1117,23.4341044,13.06665,5.807354922,57.68666661,18.25,34.25,4.854926745,34.15528162,28,,19.67299763,64.66666667,9.50119861,2.8233,9.42768595,
CCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,0,11.65219834,1382,501,10.63531925,13.286,27,17.41563786,378.0108874,40.27765,16.12448928,12.19524,5.584962501,49.65543931,15.75,34.25,3.485596708,36.45816591,24,,16.6814338,46.17283951,9.101504574,2.4508,7.318869165,
Cc1nc2sccn2c1c3nc(cs3)c4oc5ccccc5c4,0,11.29282634,1199,470,10.51448672,15.244,27,15.2702332,337.034354,36.63053,15.87542835,11.69999,5.523561956,48.61192441,15.75,37.75,2.615933413,35.5065983,23,,15.38854058,44.12962963,8.923755407,2.259,6.06375,
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c3ccccc13,0,14.20527278,2053,506,13.3124207,15.997,32,24.63867188,469.0515727,64.95085,15.11856513,14.9476,5.906890596,60.08949076,18.5,37.25,4.715526843,52.89486222,30,,21.99335306,76.06481481,10.34726965,3.1993,9.868055556,
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,0,9.734958563,860,286,9.380418565,11.937,22,17.3553719,403.8498955,38.27467,10.92423664,11.4524,5.392317423,41.35833588,13,29,3.347107438,34.37480779,21,,15.89482304,42.24074074,7.710701172,2.3169,6.629935721,
NC(=O)c1c2CCCc2sc1NC(=O)c3oc4ccccc4c3,0,11.13103029,1200,452,10.42107373,14.622,26,16.46745562,326.0725133,38.20924,17.16231822,11.13332,5.523561956,47.58586686,14.75,32.25,3.132787469,31.16648412,23,,15.97432702,54.14814815,8.191723906,2.2647,6.718836565,
Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,1,12.29282634,1459,532,11.24353558,14.637,29,17.12247325,343.0891664,41.88152,18.72231184,12.33333,5.64385619,52.80006647,16.25,40.25,3.226666667,34.22280454,25,,16.80275414,49.98148148,8.755376597,2.4322,7.197278912,
COC(=O)c1ccc2C(=O)N(CCCCCC(=O)NCc3ccc4OCOc4c3)C(=O)Nc2c1,0,16.4567288,4484,1207,14.56922947,19.986,37,27.04601899,467.1692501,63.95149,23.31004055,15.53331,6.087462841,69.39916183,22.75,40.75,7.071508131,41.4841933,34,,24.07877502,86.66666667,10.96463685,3.3361,12.99192618,
COCCNC(=O)c1c(N)n(\N=C\c2cccs2)c3nc4ccccc4nc13,0,13.68587185,2022,599,11.90495026,16.282,31,21.24037461,394.1211948,50.75982,17.39149893,13.39999,5.807354922,57.7013182,18.75,40.75,4.694444444,37.35764597,28,,19.50986092,62.98148148,9.483962194,2.801,9.871281774,
CCC1(C)NC(=O)N(CC(=O)Nc2sc3CCCc3c2C(=O)N)C1=O,0,11.76387466,1523,505,11.39008465,17.27,27,19.75308642,364.1205261,46.30482,10.48475963,11.76665,5.64385619,50.09354109,16.5,28,3.704081633,32.99739378,25,,18.35300667,65.73148148,8.964678292,2.5767,7.552647234,
Cc1onc(c1)C(=O)OCC(=O)c2ccc(Br)s2,0,8.558550648,687,324,7.888525839,9.637,19,14.4099723,328.9357408,27.01538,8.039658962,9.39998,5.169925001,35.76313471,11.25,24.75,3.995837669,30.37234929,18,,13.12095586,45.21296296,6.559665339,1.8564,6.437869822,
CC1=Nc2ccccc2C(=O)N1\N=C\c3c(O)ccc4oc5CCCCc5c34,0,13.63103029,1988,646,12.52171136,13.542,32,19.93359375,373.1426415,51.13307,25.13094768,13.19999,5.807354922,58.61440834,18.25,38.25,3.654844291,34.51925788,28,,19.2503479,63.16666667,9.422421102,2.7109,8.262562245,
CCc1cccc2c(c[nH]c12)C(=O)Cn3nnc(n3)c4ccc(OC)c(OC)c4,0,14.13889155,2492,776,12.23007752,15.081,32,22.203125,391.1644395,52.50111,19.47480004,13.49999,5.857980995,59.51492607,18.5,41,4.768959436,35.57131046,29,,20.38010441,65.5,9.265925017,2.8782,10.08,
CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc3CCCc3s2,0,12.24882068,1805,577,12.1749614,13.606,28,20.72704082,399.1174149,47.14211,15.72766485,12.73331,5.700439718,52.14575137,16.25,27.25,5.2992,41.61885343,26,,18.89697675,63.47222222,10.30645418,2.8673,8.566329566,
CC(=N)\C(=C(\O)/CSc1oc(nn1)c2ccc(OC(F)F)cc2)\C#N,0,11.9010859,1813,591,10.72026629,12.074,26,21.30177515,366.0598177,43.23204,12.45192575,11.50474,5.64385619,49.6190052,15.75,35.25,6.585034014,33.18830855,25,,18.39697675,73.64814815,7.782256103,2.3921,10.36408163,
O=C(Cc1cn2ccsc2n1)OCc3nc4ccccc4s3,0,10.77598958,1226,515,9.848763426,14.19,25,15.5232,329.0292686,33.33221,13.16945356,11.03332,5.459431619,45.85291906,15,33.5,3.59168242,33.83869028,22,,14.94094682,46.7962963,8.38559819,2.1875,6.857142857,
CCn1c(SCC(=O)Nc2ccc3c(oc4ccccc34)c2)nnc1c5ccc(N)cc5,0,15.61852484,3422,1003,14.05866937,19.689,36,23.72839506,443.1415959,58.58284,25.52921451,15.49999,6,66.51122285,20.75,47.75,5.326530612,42.02528211,32,,22.07877502,69.31481481,11.23751188,3.2111,10.7266436,
CCN(c1ccccc1)S(=O)(=O)c2ccc3ncc(C(=O)NCCOC)c(O)c3c2,0,14.39541394,2533,750,12.74149632,15.976,32,24.63867188,429.1358418,59.18647,19.21754672,14.19998,5.906890596,60.41103622,19,39.75,5.688793335,43.22149889,30,,21.72540387,76.49074074,9.723720499,3.1111,11.22765432,
Cc1ccc(cc1)c2csc(NC(=O)c3oncc3)n2,1,9.720346691,905,402,8.716632348,11.93,22,14.91735537,285.0571976,30.11784,12.23274976,9.69999,5.321928095,40.84591606,13,31,3.814404432,27.38812563,20,,13.94938299,45.64814815,6.847764986,1.9917,6.84,
CCOC(=O)C1=C(C)S\C(=C/N(C)C)\C1=O,1,7.468432913,444,207,6.805040955,8.12,16,14.0625,241.0772643,24.87001,3.516759154,7.73332,5,30.88497679,9.75,15.75,3.495198903,21.16648412,16,,12.29252874,39.98148148,5.774200438,1.8173,6.074380165,
CCc1ccc(NC(=O)c2noc3CCCc23)cc1,1,9.275188245,755,360,8.104028586,10.708,21,13.95918367,256.1211778,28.27127,14.15533876,8.96666,5.247927513,38.95888217,12,25,3.029585799,22.71619135,19,,13.24227621,42,6.653563432,1.9553,6.18549346,
O=C(Cc1ccc(s1)S(=O)(=O)N2CCOCC2)Nc3nc4CCCCc4s3,0,13.02000652,2096,700,12.25092495,15.635,30,20.28,427.0694192,47.24665,13.88468996,13.53331,5.754887502,55.43877279,17.75,32,4.775510204,47.56854773,27,,18.85516038,61.12037037,10.96490355,2.8792,8.788534343,
CN1C(=O)CSc2ccc(NC(=O)N3CCC(CC3)N4CCCCC4)cc12,0,13.11419354,2084,699,11.8026992,16.325,30,20.28,388.1932971,47.01445,16.1897699,13.09999,5.754887502,55.73961817,18.25,27.75,4.775510204,35.83175563,27,,18.80275414,55.81481481,10.93587392,2.9573,9.212018141,
CCn1c2ccccc2c3cc(NC(=O)CSc4nnc(c5ccc(OC)cc5)n4N)ccc13,0,16.58405,4057,1119,14.65873575,20.158,38,25.64127424,472.168145,64.55452,25.80139713,16.39999,6.087462841,70.38764212,22,49.5,5.495844875,44.55144434,34,,23.65612529,73.31481481,11.85837338,3.4518,11.58847737,
CCCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,0,12.15219834,1565,555,11.01574609,13.785,28,18.36734694,392.0265374,42.4975,17.17739453,12.69524,5.64385619,51.67027916,16.25,34.75,3.84,37.45816591,25,,17.38854058,47.67283951,9.601504574,2.5917,7.935,
Cc1ccccc1NC(=O)CSc2nnc(c3occc3)c(n2)c4occc4,0,13.70350994,2252,693,12.0359054,16.021,31,21.24037461,392.0943114,48.70599,17.76718929,13.43332,5.807354922,57.61938872,18.25,42.75,5.58677686,37.3571022,28,,19.34672421,62.98148148,9.498189249,2.758,10.34693878,
O=C(CSc1nc(ccc1C#N)c2cccnc2)Nc3sc4CCCc4c3C#N,0,14.19020315,2485,750,12.24057687,18.188,32,22.203125,417.0718021,51.78242,22.56303063,14.49999,5.857980995,59.64156525,18.25,43.75,5.257777778,40.34068826,29,,20.2169677,66.7962963,10.78345254,2.9588,10.54338843,
NC(=S)N1NC(=C(\N=N\c2ccc(O)cc2)C1=O)c3ccc(cc3)[N+](=O)[O-],0,12.8630811,1936,598,11.9525245,12.966,29,21.70273484,384.0640739,49.64938,16.31139025,12.56665,5.754887502,54.46298971,17.25,39.25,5.331434674,34.32412649,27,,19.55167728,74.12962963,7.931775437,2.5613,9.666864961,
Clc1ccc(COc2ccc(cc2)c3oc(NCc4cccnc4)c(n3)C#N)cc1,0,14.70784124,3030,940,12.72533142,16.407,33,23.16804408,416.1040035,52.00588,24.12978752,14.48095,5.906890596,61.83100421,19.5,47,6.75,37.44341208,30,,20.76093778,65.67901235,9.60262397,2.9949,11.74380165,
Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,1,11.20350994,1216,497,10.27817515,13.272,26,16.46745562,384.0044295,37.38915,17.65825148,12.26666,5.523561956,47.89030296,14.25,33.25,3.52,36.54311614,23,,15.81119031,43.87962963,8.974700135,2.4202,7.086924763,
CCc1cc2C(=O)N(CC=C)C(=Nc2s1)SCC(=O)NC(=O)NCc3occc3,0,14.01157035,2580,767,12.22826958,17.364,31,23.65868887,432.0925971,52.95317,14.04412532,14.09998,5.857980995,58.488889,19,36,6.491083676,40.8352381,29,,20.80275414,70.12962963,10.6865055,3.0339,11.57142857,
COc1cccc2C=C(C(=O)Oc12)c3cn4ccc(C)cc4n3,1,11.15219834,1171,466,10.30557662,14.115,26,16.46745562,306.1004423,38.53893,18.31874195,10.79999,5.523561956,47.80113379,15.5,34,3.132787469,28.49136955,23,,15.97432702,52.33333333,7.221364121,2.1991,6.718836565,
COc1ccc(CN2C(=O)Nc3cc(ccc3C2=O)C(=O)NCc4ccc5OCOc5c4)cc1,0,16.51237169,4048,1131,14.94850092,20.385,38,25.64127424,459.1430354,64.88905,28.58046742,15.69998,6.087462841,70.3469333,23,46,5.956839932,42.15210133,34,,23.65612529,83.33333333,10.58187991,3.2237,11.58847737,
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c3ccccc13,0,14.20527278,2053,506,13.3124207,16.425,32,24.63867188,513.0010571,64.95085,15.11856513,15.56664,5.906890596,60.08949076,18.25,37,4.715526843,56.59576704,30,,21.99335306,75.78395062,10.76230344,3.2519,9.868055556,
[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],0,14.8294076,3196,867,13.55950415,14.752,33,25.61983471,484.9970952,58.31327,19.97912424,14.83331,5.95419631,62.482369,19.75,47.75,7.775206612,43.21986968,31,,22.38010441,87.39814815,9.379790209,2.9271,12.45925926,
O=C1Oc2ccccc2N1CCn3c4ccccc4c5nc6ccccc6nc35,0,14.29282634,2151,679,13.04233333,17.533,34,19.66782007,380.1273258,51.92321,28.29515797,13.76666,5.857980995,61.76549366,20.25,44.75,3.456537619,36.65809526,29,,19.37166824,62.5,9.515733157,2.6983,8.1648,
COc1ccc(cc1)C2C=C(Nc3nc(NC(=O)C)nn23)c4ccc(Cl)cc4,1,13.52920844,2026,595,12.49525788,16.034,31,21.24037461,395.1149025,51.03474,21.57577083,13.38095,5.807354922,57.6444392,18.75,40.25,5.023781213,35.80366427,28,,19.67299763,61.51234568,9.039487384,2.801,9.42768595,
CCOC(=O)Cc1cc(O)n2nc(cc2n1)c3ccc(C)cc3,1,11.06288195,1279,504,10.11963327,12.254,25,17.8112,311.1269914,38.33721,16.39750379,10.69999,5.523561956,46.79587164,14.75,31.75,4.345679012,27.51925788,23,,16.39697675,55.16666667,7.378845517,2.3096,7.92,
Cc1oc(cc1)c2cc(C(=O)NCc3occc3)c4ccccc4n2,0,12.20350994,1510,510,10.98715061,13.466,28,18.36734694,332.1160924,42.33524,22.13109511,11.79999,5.64385619,51.70683121,16.25,37.75,4.295857988,30.32518762,25,,17.22540387,56.33333333,7.97724516,2.4379,8.347140039,
CC(OC(=O)COc1ccc(Cl)cc1C)C(=O)N(C)C,1,9.307438208,944,370,8.654229606,9.881,20,18.05,299.0924357,33.25195,8.072273412,9.44761,5.321928095,38.7150872,12.5,22.5,6.12,24.4428683,20,,15.28409257,49.51234568,6.48346734,2.2146,8.444444444,
CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,1,10.4523975,1002,378,9.979126771,11.516,24,16.84375,321.1131712,38.06851,16.14436714,10.61428,5.459431619,44.67879687,14,24,3.59168242,27.77868435,22,,15.85300667,48.34567901,8.00371002,2.3614,6.857142857,
COc1cc(NC(=O)CSC2=Nc3ccccc3C(=O)N2C)ccc1NC(=O)c4occc4,0,15.9567288,3755,1009,14.20563937,19.027,36,26.07407407,464.1154407,63.1091,20.30763745,15.59998,6.044394119,67.29680108,22,46.5,6.611570248,43.15985165,33,,23.37166824,80.81481481,10.85888924,3.2551,12.3008,
FC(F)Oc1ccc(cc1)c2oc(SCC(=O)NC(=O)NCc3occc3)nn2,0,13.99120364,2944,898,12.60074098,16.125,31,23.65868887,424.065297,50.15349,13.68354403,13.1714,5.857980995,58.5362536,19.5,39.5,8.215277778,39.51694835,29,,20.63961743,82.14814815,9.095565786,2.6827,12.14277216,
CCN=C1C=CC(=CC(=C1O)C(=O)\C=C\c2ccccc2Cl)Br,1,11.02407581,1246,439,9.566405145,12.237,24,19.32638889,390.9974685,40.01532,19.60853503,12.11428,5.523561956,45.86826547,13.25,28.75,5.5,32.60099392,23,,16.81962648,51.57716049,8.199667247,2.5552,9.474609375,
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,1,11.75835149,1232,492,10.78294179,13.456,28,16.19387755,317.1164267,40.83895,22.59013136,11.36666,5.584962501,50.88494279,16.5,35,2.560846561,30.15954946,24,,16.25878407,52,7.946089069,2.2725,6.310657596,
