SMILES,hERG,VP-0,CrippenMR,VP-1,MLFER_L,WPATH,Kier1,VABC,LipoaffinityIndex,ETA_Beta_s,AMR,Kier2,SP-0,SP-1,ECCEN,bpol,nAtom
CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,0,12.06371,79.2505,7.065601,10.76,909,15.87902,256.7618,4.504883,13.5,80.3258,6.629936,14.98276,10.11339,374,24.99252,38
CCN1CCc2nc(NC(=O)Cc3ccc4OCCOc4c3)sc2C1,1,15.02572,99.1847,9.419719,14.337,1703,18.36735,310.7096,5.568257,17,101.2361,8.34714,17.2254,12.20784,641,33.98735,46
COc1ccccc1NC(=O)c2ccccc2NC(=O)c3cc(Cl)ccc3NC(=O)c4occc4,1,19.25804,137.2061,10.82959,21.254,3959,28.01939,420.4683,8.717469,22.5,142.9202,13.69305,24.78588,16.95673,941,30.97014,55
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(cc2)C#N)c1C,1,12.68847,82.317,6.799575,12.124,1180,18.34026,280.7114,5.000639,13.25,88.9465,8.203125,16.27566,10.43476,459,22.64331,38
CCOC(=O)CSC1=NN(C)C(=S)S1,0,10.29937,67.721,6.167526,7.337,349,12.07143,204.4636,1.060997,8.5,63.7611,5.777778,10.55204,6.630229,196,21.48607,24
COCCCNC(=O)c1ccc2C(=O)N(Cc3ccc4OCOc4c3)C(=S)Nc2c1,0,17.21284,118.4969,9.899759,17.552,2781,23.16804,372.2686,6.012982,20.25,118.387,10.7448,21.08721,14.56288,876,35.06135,51
Cn1ccnc1SCC(=O)Nc2ccc3nc(SCC(=O)NC4CC4)sc3c2,1,17.6249,111.8424,11.58147,18.815,2536,21.24037,344.758,4.692962,18.75,114.9771,9.871282,19.50986,13.56368,806,35.46693,47
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCc4ccccc4,1,14.45047,98.0995,8.622731,13.408,1771,19.32224,312.0758,6.68491,16.5,104.7832,8.56633,18.09565,12.63103,616,27.17893,45
Cc1ccccc1CSCC(=O)NC(=O)NCc2occc2,1,13.11226,89.1014,8.027031,13.601,1343,18.34026,287.1973,5.81462,13.5,91.5074,9.988109,15.78625,10.64787,508,27.10973,40
C(Oc1ccccc1)c2nnc3sc(nn23)C4COc5ccccc5O4,0,14.42606,100.982,8.956715,13.749,1840,18.05556,279.6405,5.417764,17.75,106.2394,8.163265,17.34672,12.86531,675,26.6329,40
Brc1oc(cc1)c2nc3cc(ccc3[nH]2)N4C(=O)c5ccccc5C4=O,0,14.77929,105.9215,8.642579,17.058,1671,18.05556,281.4414,6.224184,17.75,106.8961,7.111111,17.83613,12.61419,596,20.01407,36
COc1cc2cc(C(N3CCc4ccccc34)c5nnnn5C6CCCC6)c(O)nc2cc1OC,0,19.88578,135.962,12.05581,17.784,3366,25.2875,406.5,9.970567,23.25,137.3448,11.00654,23.94058,17.17337,809,39.7218,63
COC(=O)c1ccc2C(=O)N(CC3CCCO3)C(=Nc2c1)SCC(=O)Nc4ccccc4Cl,1,19.44864,131.5062,11.74056,18.212,3335,26.07407,419.4352,5.688737,21.75,128.5342,12.3008,23.37167,15.95673,828,37.41655,55
O=S(=O)(N1CCCCCC1)c2cccc(c2)c3cn4cccnc4n3,1,14.07878,93.271,8.907561,14.874,1503,18.36735,299.3797,7.603461,16.75,95.6997,7.935,17.27781,12.143,521,34.94014,45
COc1ccccc1N2CCN(CC2)C(=O)c3cc4CCCc4s3,1,14.77217,100.9,9.365173,12.924,1447,17.41564,308.2186,7.591317,15.75,104.2101,7.709141,16.5183,11.75835,544,33.16455,46
OC(=O)C1Nc2c(cccc2C(=O)N3CCOCC3)C4C=CCC14,1,13.27351,91.415,8.32514,12.56,1225,17.41564,300.894,4.590995,16,91.3613,7.318869,16.68143,11.6647,424,28.33614,44
COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,1,13.31937,91.5967,7.386968,11.82,1813,20.3136,301.3582,4.857456,15.5,91.6406,11.58377,17.20046,11.66904,657,31.01093,43
COC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,1,18.10688,120.3052,9.736988,16.835,3612,26.60208,404.2253,6.816015,20.5,123.7206,12.10938,23.41348,15.18878,987,34.48976,55
CN(CC(=O)NC(=O)NCc1occc1)Cc2nc(O)c3ccccc3n2,1,14.67637,104.1204,8.242683,16.155,2239,21.70273,316.5314,5.235756,18.5,101.6791,10.68376,19.2254,13.00804,726,30.54293,46
OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,0,13.39826,102.0045,8.038868,15.076,1601,19.32224,290.5417,5.022485,17.5,97.5803,8.163265,18.25878,12.55855,502,21.4789,40
COC(=O)c1oc(CSc2nc(O)c3cnn(c4ccc(C)c(C)c4)c3n2)cc1,1,16.85677,108.0838,9.767535,15.879,2459,22.20313,332.7427,6.363166,19.25,116.3177,9.646503,20.54324,13.95673,766,31.36773,47
CC1(C)Cc2c(CO1)sc3c4nnnn4c5nnnn5c23,0,12.12492,71.221,7.319845,11.77,776,13.44,192.8846,3.270821,14.5,85.9027,4.5125,14.18987,10.13976,307,19.08807,31
Cc1cccc2cc(C(N(CC3CCCO3)Cc4occc4)c5nnnn5C(C)(C)C)c(O)nc12,1,20.67868,135.838,12.07061,16.43,3275,26.60092,421.4929,10.37849,22.75,140.3711,11.39612,24.57878,16.80868,685,44.09462,67
COc1ccc(Cn2c(N)c(C(=O)NCc3occc3)c4nc5ccccc5nc24)cc1,1,17.4088,127.4421,10.11759,18.319,2936,23.7284,357.0948,8.584156,21.75,130.3451,10.72664,22.07878,15.63536,796,32.36735,53
Cc1ccc(Nc2nnc(SCC(=O)NCc3occc3)s2)cc1,1,14.61608,96.4044,9.081676,15.247,1707,18.78107,293.0167,4.760531,15.25,102.5933,9.629758,16.77781,11.68667,636,27.56531,40
CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,1,18.81398,124.9222,10.32452,17.334,3951,27.58531,421.5213,7.103758,21,128.0144,12.808,24.12059,15.68878,1057,36.67618,58
Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4cc5OCOc5cc4C3=O,1,19.45423,134.8077,11.62835,19.109,3786,24.68371,411.9217,7.40282,23,134.4269,10.94767,22.94902,15.9912,1091,39.05176,56
CCc1ccc2nc(NC(=O)c3ccc4c(O)nc(CN5CCOCC5)nc4c3)sc2c1,1,18.48405,130.1475,11.41043,19.181,3292,23.7284,374.4807,7.053387,21.75,129.465,10.72664,22.07878,15.58485,970,36.89776,55
Fc1ccc(CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(Cc5cccnc5)C2=N)cc1,1,17.90308,124.0744,10.52177,16.981,3420,25.64127,410.0919,8.29339,23,131.2759,11.58848,23.65613,16.50804,885,31.14993,53
CCOC(=O)C1=C(Nc2ccc(C)cc2)S\C(=C/c3cn(CC(=O)NCC4CCCO4)c5ccccc35)\C1=O,1,22.80669,155.0554,13.89778,22.02,5404,30.45754,496.7666,9.102252,25,156.6425,14.45056,27.3548,18.92306,1223,46.17542,70
COc1ccc2[nH]c3nc(SCc4oc(nn4)c5ccc(C)cc5)nnc3c2c1,1,16.52587,109.319,9.903614,17.337,2638,20.87787,311.2629,7.343117,19.5,115.5143,9.24038,19.79432,14.191,894,28.22331,45
Cc1sc2ncnc(SCC(=O)NC(=O)NCc3occc3)c2c1C,1,15.29228,92.8094,9.280831,16.166,1757,19.75309,301.8069,4.206598,16.5,100.9207,9.273923,17.81119,12.04171,601,29.84331,41
CCC1=NN2C(=NC(=O)\C(=C\c3oc(SCc4occc4)cc3)\C2=N)S1,1,15.39419,110.5147,9.680965,12.248,1858,19.32224,315.01,3.681225,17.25,106.1345,8.56633,18.09565,12.63536,659,27.9549,40
CC1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2,0,15.16303,98.3247,9.613095,13.576,1721,19.75309,330.5783,6.502523,15.25,103.5265,8.792244,17.8636,11.94753,614,36.40455,47
CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,1,10.7898,76.5852,6.461543,10.706,676,14.40997,232.8184,4.636719,10.5,78.8246,6.9632,12.95782,8.647867,300,19.06769,31
Cn1c(SCC(=O)Nc2sccc2C#N)nnc1c3ccccc3,1,14.39515,94.9627,8.903494,15.244,1538,18.78107,289.9503,4.448738,15.25,100.8194,9.087347,16.94095,11.68587,562,24.34969,37
Cc1csc2nc(CCNS(=O)(=O)c3ccc4OCCOc4c3)cn12,1,14.57933,93.1387,9.091873,14.599,1683,18.36735,292.5169,4.852373,17,100.3686,7.552647,17.44095,12.02681,613,35.13252,42
Cc1cccc2c(C)cc(SCC(=O)NC(=O)NCc3occc3)nc12,1,15.35237,100.3194,9.111055,16.109,1991,20.72704,321.5526,6.775512,16.5,106.847,9.972299,18.5183,12.52488,664,29.52293,45
ClC1=CCC2C(C1)C(=O)N(CCCCCCN3C(=O)C4CC=C(Cl)CC4C3=O)C2=O,1,18.33038,114.911,11.53259,18.048,2945,23.16804,411.4001,4.663472,19.5,109.8544,9.868056,21.41348,14.37992,886,37.05538,56
CC1CC(n2nc(cc2N1)C(=O)O)C(F)(F)C(F)(F)F,0,10.07887,60.9895,5.576602,6.272,725,16.37188,218.9025,5.649547,13.5,55.0134,5.32526,15.29253,9.036712,258,20.54507,30
Cc1nnc(Oc2ccccc2F)c3ccccc13,0,10.29944,75.155,5.899145,9.288,686,13.95918,213.9865,7.574724,11.75,73.9656,6.185493,13.24228,9.25402,298,16.46428,30
COc1ccc(OC)c(NC(=O)c2cc([nH]n2)c3ccc(C)cc3O)c1,1,14.66062,102.4495,7.903107,13.922,1804,20.72704,311.8338,6.559968,16.5,106.1095,9.467456,18.68143,12.51157,595,26.88093,45
CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2C)C(=O)O,0,12.55707,83.0968,7.152763,10.485,991,18.34026,284.9908,5.996998,13,91.9803,7.713499,16.32806,10.37425,347,27.99852,39
COC(=O)c1cc2ccsc2n1CC(=O)Nc3ccc(cc3)N(C)C,1,15.09248,101.4107,8.595855,14.469,1617,19.75309,306.8931,6.664661,16.5,104.9319,8.792244,17.97433,11.9904,548,31.50293,44
CCOc1ccc(Nc2oc(nc2C#N)c3ccccc3Cl)cc1,1,13.67073,96.2437,7.744639,14.067,1461,18.78107,289.532,7.17843,15.5,100.4072,9.087347,16.94095,11.70704,547,22.1969,38
Clc1ccc(s1)S(=O)(=O)NCCc2csc(n2)c3cccnc3,1,14.36196,91.1877,9.086942,12.828,1394,17.8112,283.7845,4.077921,14.5,98.4603,7.92,16.28625,11.04364,541,27.87448,35
Cc1ccc(cc1)C(=O)N\N=C\c2ccc(s2)[N+](=O)[O-],0,11.23701,81.8257,6.573629,9.407,981,16.37188,243.6697,3.535269,12,78.6994,7.852041,14.53517,9.558551,421,17.17928,31
COc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,1,12.72261,89.2927,7.557447,12.191,1245,16.84375,261.3044,5.566635,14,93.3264,8.203125,15.3636,10.75835,516,23.0349,36
COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,1,12.90993,84.715,7.659144,12.034,1252,16.46746,257.3082,4.698255,15.5,94.2845,7.086925,15.81119,11.25835,476,22.39528,34
COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,0,11.36773,79.8643,6.426606,11.706,910,15.87902,251.4888,5.136477,13.5,83.5955,6.629936,14.98276,10.11339,382,20.02369,34
COc1ccc(cc1)N2Cc3cccc(C(=O)N4CCN(CC4)C(=O)c5occc5)c3C2=O,1,18.19192,123.154,10.76442,17.406,3445,24.68371,394.4141,7.645686,22.5,130.9337,10.94767,22.94902,16.06288,981,37.78976,56
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,0,14.98146,95.867,8.708929,15.829,1268,17.41564,274.9681,7.021833,16,103.315,6.622249,17.00771,11.46923,427,24.37811,39
Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,1,14.82635,106.6457,8.467031,15.29,1824,19.32224,291.0752,7.816292,17,107.5682,8.56633,18.09565,12.59736,622,20.69228,37
Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,0,11.44922,82.2477,6.954097,12.349,787,13.95918,226.5496,6.187884,12.25,86.5471,6.635204,13.07914,9.309663,380,16.93207,29
O=C(Nc1ccc(cc1)n2nncc2c3occc3)C4=Cc5ccccc5OC4=O,1,15.48019,114.5967,9.08182,17.056,2758,21.82526,328.5598,7.567724,19.75,118.4657,9.868056,20.50142,14.68667,848,23.6929,44
Cc1ccc(NC(=O)CN2C(=O)S\C(=C\c3oc(cc3)c4cc(ccc4C)C(=O)O)\C2=O)cc1C,1,20.06367,135.0215,11.50419,20.906,4356,28.01939,435.0962,6.824011,22,141.6035,12.24,25.27529,16.6171,1094,34.71855,57
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)NC4CCCCC4)ccc23,1,15.82533,109.8657,9.606461,15.622,2324,21.24037,351.6985,7.418257,18,101.4204,9.871282,19.50986,13.63536,785,33.46776,51
Brc1ccc(cc1)C2NC(=O)c3c4CCCc4sc3N2,1,13.10503,86.8024,8.305349,12.823,788,13.64839,249.528,5.345324,12.75,86.7767,5.32526,13.68987,9.720347,378,20.05969,33
CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(N)cc4)cc13,1,17.76045,127.6641,10.27581,16.872,2662,24.13495,391.3967,9.891579,19.75,134.2072,10.95052,21.95745,14.91872,741,34.29938,57
CC(=O)Nc1ccc(cc1)\N=C\c2nc(oc2O)c3ccc(C)cc3,1,13.85429,101.4695,7.696408,13.512,1791,19.75309,300.4072,6.994753,16,101.5595,9.273923,17.81119,12.00804,648,24.75852,42
CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,1,13.44508,94.44,7.808898,14.614,1337,17.41564,279.6904,7.387634,16,97.0633,7.318869,16.68143,11.6522,517,25.58131,40
CN1N=C(SCC(=O)Nc2nc(C)cc(C)n2)SC1=S,0,13.65579,91.8867,7.939397,12.533,937,16.37188,266.6817,2.500436,13,88.2513,7.319857,14.69831,9.435561,371,26.14969,33
COc1cc(cc2OCOc12)C3C(=C(N)OC4=C3C(=O)OC(=C4)C)C#N,1,13.99056,89.4134,7.72895,13.746,1458,19.32224,310.5651,3.091221,17.75,95.43,7.787994,18.42192,12.52841,444,25.8429,40
CN(\N=C\c1cccnc1)C2=C(Cl)C(=O)N(N=C2)c3ccc(F)c(Cl)c3,1,14.98622,104.662,8.13723,11.301,1833,20.72704,317.618,7.474534,17,106.7944,9.467456,18.68143,12.46923,628,21.39948,38
CCSc1nnc(NC(=O)C2Cc3ccccc3CN2C(=O)c4occc4)s1,1,16.756,111.0017,10.64029,16.296,2050,21.24037,338.702,4.810838,18.25,115.1016,9.871282,19.50986,13.6522,634,32.02973,46
CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,1,15.02,103.8142,9.467841,15.339,1746,19.75309,307.1127,2.70206,15.5,106.1564,8.34714,18.02673,11.82552,592,30.2369,39
Cc1nnc(NC(=O)Cc2cccs2)s1,0,9.691323,64.9947,6.05801,9.677,410,11.48438,183.3237,2.047503,9.25,64.607,5.365079,10.67336,7.237183,227,17.33686,24
Brc1cnc2cc(nn2c1)C(=O)N3CCN(CC3)C(=O)c4occc4,0,14.7173,95.2645,8.53944,13.553,1648,18.36735,282.7128,4.777064,17.75,96.9884,7.935,17.38854,12.11419,601,27.6869,39
OC1=C(\C=N\c2cc(Cl)ccc2O)C(=O)CC(C1)c3occc3,0,12.82505,90.4016,7.434246,11.451,1277,17.8112,283.9959,4.352712,14.5,93.2493,7.92,16.39698,11.04171,466,19.9189,37
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0,14.0921,90.1105,8.206857,14.078,1646,20.3136,304.3478,3.839586,15.25,93.7319,10.22222,17.52673,11.47357,578,27.99652,41
COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,1,15.13182,101.4327,8.576574,13.919,1687,19.75309,323.6624,7.323779,16,111.1628,9.273923,17.81119,12.04605,594,29.88493,44
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4cc(C)on4,1,18.38575,125.6807,11.56138,17.567,2649,23.16804,384.1939,5.219652,19.5,125.9752,10.7448,21.08721,14.4912,754,36.40255,52
CCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3ccc(NC(=O)c4occc4)c(OC)c3,1,19.34813,135.0699,11.43501,19.526,4029,27.04602,416.3439,6.393288,22.5,137.014,12.99193,24.07878,16.49473,1040,37.65655,56
CCOCCCNC(=O)c1cnc2ccc(cc2c1O)S(=O)(=O)Nc3cccc(OC)c3,0,17.99489,120.4122,10.36967,17.814,3306,26.60208,399.8113,6.522361,20.25,126.1018,12.63015,23.13962,15.3517,938,41.23618,57
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c3cc(nc4ccccc34)c5occc5,1,20.45181,146.4607,12.18913,19.551,3983,27.5625,435.4021,10.37467,24,147.8088,13.37521,24.9072,17.67337,934,44.285,65
OC1C(Sc2ccccc2NC1=O)c3ccccc3,0,10.93106,78.8265,6.93052,11.237,645,13.95918,237.7579,4.764844,11.5,83.8672,6.185493,13.24228,9.25402,284,18.10969,32
Nc1c(C#N)c(cc(c2ccccc2)c1C#N)c3occc3,1,11.57618,87.1244,6.619091,12.333,965,16.84375,260.2578,6.073892,13.25,92.5838,7.713499,15.52673,10.75755,339,14.60128,33
O=C(Nc1ccc(cc1)N2CCCC2)C(c3ccccc3)c4ccccc4,1,15.34414,113.8047,9.568946,15.14,1961,20.28,345.9534,11.36003,16.5,118.2913,10.15625,18.47648,13.30966,622,29.83497,51
CN1N=C(c2c(c(N)n(C3CCCCC3)c2C1=O)c4nc5ccccc5s4)[N+](=O)[O-],0,17.03684,123.0664,10.75067,16.292,2114,21.82526,347.126,5.317324,20.25,109.9716,8.741253,20.99083,14.46923,565,30.97814,50
CC(=O)c1c(COC(=O)c2occc2)nc3ccccc3[n+]1[O-],0,12.03587,85.3505,6.88144,11.11,1197,17.8112,257.7394,4.070128,15.25,84.5122,7.92,16.39698,11.07539,429,21.80448,35
NC1=C(C#N)C(C2=C(O1)\C(=C/c3cocc3)\CCC2)c4cocc4,1,12.98943,86.8384,7.835189,12.07,1239,17.41564,290.5904,5.082783,15.5,92.0329,7.709141,16.5183,11.77519,419,23.23931,40
Brc1ccc(cc1)c2nnc(c3cccnc3)c4conc24,0,12.85722,90.857,7.391534,12.652,1035,15.5232,237.9627,6.923887,14.25,93.2047,6.857143,14.94095,10.8265,436,15.68486,31
Cc1ccc(OCc2ccoc2C(=O)O)cc1C,1,10.26582,68.3138,5.573952,8.575,663,14.40997,223.5295,5.28636,11,72.0037,6.43787,13.12096,8.575387,298,20.0949,32
CCOC(=O)C1=C2N(C(=O)C(S1)c3ccccc3OC)C(=C(N)/C/2=C\c4ccccc4OC)C#N,1,20.21837,133.0934,11.64488,18.937,3344,28.01939,448.2027,6.09477,22.25,145.0656,12.69753,25.11216,16.95946,734,37.06776,58
Fc1ccc(cc1)c2nnc(c3ccccc23)n4nnc5ccccc45,0,13.54224,103.939,8.133084,13.98,1594,18.05556,267.6077,9.86358,16.5,102.8916,7.787994,17.50986,12.80966,574,17.62148,38
COc1ccc(cc1)c2oc(nn2)C3=Cc4c(OC3=O)ccc5ccccc45,1,14.87827,109.115,8.666958,15.394,2117,19.93359,309.2027,8.182236,18.25,112.7772,8.625709,19.08721,13.72468,725,23.3309,42
[O-][N+](=O)c1cc(ccc1Cl)C(=O)NNC(=O)c2ccc(SCC3CCCO3)c(c2)[N+](=O)[O-],0,17.68397,122.6019,10.80499,16.385,3425,26.60208,391.1849,3.889881,20.25,112.8918,12.63015,23.25035,15.25693,896,27.62852,49
O=C(Nc1ccc2nn(nc2c1)c3ccccc3)c4ccc5OCOc5c4,1,14.12435,107.2327,8.397294,14.519,2052,18.99272,290.4505,7.284481,18,109.5071,8.393595,18.21697,13.25915,715,22.7349,41
CC(C)CNC(=O)c1c(N)n(\N=C\c2ccccn2)c3nc4ccccc4nc13,1,16.20228,119.7651,9.345647,16.326,2220,22.20313,335.5128,7.963625,19.25,116.672,10.08,20.3801,14.04171,621,29.85535,50
COc1cc(NC(=O)c2cccs2)c(cc1OC)C(=O)OCC(=O)NCc3occc3,1,17.6155,117.3499,9.965267,17.028,2970,25.61983,377.6723,4.606349,20.25,120.6251,13.03202,22.21697,15.01157,780,36.00214,51
CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,0,11.77936,74.4757,6.994937,11.283,849,15.39,233.9747,4.236814,11.75,80.7011,7.695266,13.66493,9.169035,394,19.41648,31
NC(=O)c1ccccc1OCC2CC(=NO2)c3ccccc3,1,11.93702,88.1034,7.035566,11.276,1183,16.84375,270.9914,5.733014,13.75,88.7412,8.203125,15.3636,10.73718,453,21.62131,38
COc1ccc(cc1OC)c2nc(C(=O)N)c3nc(O)n(c4cccc(Cl)c4)c3n2,0,16.71351,118.9042,9.07996,19.434,2329,23.16804,337.805,6.254428,20.75,116.7302,9.868056,21.41348,14.42225,648,27.98131,46
CS(=O)(=O)N(CC(=O)NCc1occc1)c2ccc3OCOc3c2,1,13.09412,92.7547,7.558788,11.822,1412,18.78107,286.552,3.892585,16.25,90.7907,8.131483,17.15649,11.43167,490,33.31331,40
CCOC(=O)c1c(COC)n(C)c2C(=O)C(=O)c3ccc(Br)cc3c12,0,15.59868,98.07,8.477197,13.684,1280,19.75309,314.1546,4.943074,16,100.4991,7.935,18.3006,11.91712,376,27.46731,41
Cc1cc(C)c(c(C)c1)S(=O)(=O)\N=C\2/C=CC(=O)C(=C2)Cl,1,12.80459,78.731,6.966785,10.279,916,17.35537,285.0156,5.332851,12.25,88.6483,6.629936,15.78409,9.703214,363,24.4789,35
O=S(=O)(NCc1csc(n1)c2cccnc2)c3cccs3,0,12.59831,80.5547,8.159388,11.505,1036,15.87902,251.2775,3.455459,13.25,90.6133,7.050781,14.7089,10.1498,429,26.36128,32
COC(=O)c1cnn2c(cc(nc12)c3occc3)C(F)(F)F,1,11.08703,72.506,5.997263,8.908,958,16.84375,222.7433,6.37999,15.25,73.0113,6.481481,15.90541,10.41403,334,20.44466,30
C\C=C\COC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,13.21842,88.1205,7.677426,11.698,1235,17.8112,288.7173,5.487383,14.5,91.0986,7.92,16.39698,11.11339,480,27.17893,42
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4nnc(C)s4,1,19.07211,127.1497,12.24568,18.284,2649,23.16804,387.6135,3.951355,19.25,128.47,10.7448,21.08721,14.4912,754,36.99335,51
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCC4(CC3)OCCO4,1,15.92254,99.843,9.735169,13.535,2293,21.24037,349.6787,5.710244,18.5,106.4833,8.625709,19.77781,13.36854,753,40.30576,51
COCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,13.17907,85.4525,7.555418,11.619,1235,17.8112,282.848,4.458357,15,87.0755,7.92,16.39698,11.11339,480,29.09493,42
Clc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4occc4,1,12.63176,94.3017,7.371542,13.085,1294,16.46746,249.4095,6.485554,15.5,93.0526,7.086925,15.81119,11.18667,514,19.21528,34
CSc1ccc(cc1)S(=O)(=O)Nc2cccc(F)c2,0,11.15,71.3707,7.030512,10.24,744,15.39,242.7354,6.312281,11,84.6543,6.635204,13.88047,9.009168,331,23.73748,31
CC(C)CC(=O)Nc1ccc(cc1)C(=O)COc2ccc(cc2)c3ocnn3,1,15.71514,110.5172,8.93547,15.357,2615,22.68,343.7894,7.14125,17.5,111.0122,11.4075,19.93251,13.50804,825,30.68535,49
Cc1cccc(OCc2nnc(SCC(=O)NC(=O)NCc3occc3)n2CC=C)c1,1,17.85371,118.0054,10.48735,18.268,3331,25.61983,384.2919,6.907805,20.25,123.2818,13.64521,22.05383,15.04605,917,37.79176,54
O=C(NCc1occc1)c2cc3CSCc3s2,1,10.69671,69.1967,7.297652,10.452,570,12.0554,209.6519,3.825039,10.75,76.0633,5.325444,11.66493,8.3265,297,20.11928,28
CCOc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(OC)cc3)cc1,1,14.79996,98.2747,8.658446,13.588,1709,19.75309,321.4559,6.515972,15.75,108.481,9.796296,17.64805,12.17337,624,28.72773,43
NC(=O)c1c2CCCCCCc2sc1NC(=O)c3cccs3,1,13.81803,90.5586,9.153596,14.484,1028,16.84375,287.1961,4.066076,13.25,86.2057,7.713499,15.52673,10.6647,373,26.15373,40
CCC\C(=N\Nc1ccc(Cl)cc1)\c2cnnc(n2)c3ccccc3,1,14.61046,105.5637,8.474566,12.996,1640,19.75309,311.2411,8.807503,15.25,108.1375,10.36408,17.48492,12.25835,567,23.39773,43
O=C(Cc1cccs1)Nc2nnc(COc3ccccc3)s2,1,13.19343,93.4337,8.315047,13.184,1293,16.84375,264.724,4.091698,13.75,95.6472,8.740895,15.20046,10.79283,518,23.62569,35
COc1cccc2sc(Nc3oc(nn3)c4ccc(F)cc4)nc12,1,13.3023,94.4907,7.844159,14.407,1484,17.41564,254.6823,6.082378,16.25,96.3599,7.709141,16.5183,11.72468,574,22.64028,35
Cc1onc(c1C(=O)OCC(=O)NCc2occc2)c3c(F)cccc3Cl,1,14.87863,99.3917,8.217127,13.496,2031,21.70273,313.61,5.885701,17.75,100.7937,10.15625,19.38854,12.96923,639,25.2519,41
O=Cc1ccc2OC3=C(C(=O)N4CCCSC4=N3)C(=O)c2c1,0,12.18289,85.6645,7.767961,12.36,958,15.5232,262.2422,2.35381,15,82.0123,6.135866,15.26722,10.68587,402,21.30207,32
CN1C(=O)c2cc(C(=O)Nc3ccc4OCOc4c3)n(C)c2c5ccccc15,0,15.35333,111.7752,8.825436,16.865,2010,19.93359,319.0764,7.066966,19.5,112.7213,7.921875,19.41348,13.54171,648,28.95252,45
O=C(CSc1ncccn1)Nc2oc(c3ccccc3)c(c4ccccc4)c2C#N,1,16.59554,116.7817,10.11958,17.777,2544,23.16804,356.5044,7.657272,19,125.719,11.7438,20.76094,14.75835,728,26.60531,46
Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3cccc(NC(=O)c4occc4)c3,1,18.21895,119.2904,10.71559,19.027,3516,25.10367,375.265,7.40999,20.25,134.451,12.10938,22.50142,15.4912,975,31.27614,52
Clc1ccc(cc1)c2nc(NC(=O)CSc3nnnn3c4ccccc4)ns2,1,16.57817,111.4087,10.18681,17.872,2439,21.24037,318.558,4.934664,18,122.4523,10.34694,19.34672,13.68667,808,24.33648,40
Fc1cccc(c1)C(=O)N2CCN(CC2)C(=O)c3cc4ncc(Br)cn4n3,0,15.76437,102.9565,9.154622,14.442,2059,20.28,311.9457,6.599091,18.5,106.0262,8.788534,18.96589,13.00804,690,28.06711,42
Cc1ccc(cc1)C(=O)ONc2ccc(cc2)N=NC(=O)c3ccccc3O,0,14.99459,106.352,8.407402,13.68,2600,22.68,338.5164,7.327302,17,112.0033,11.4075,19.93251,13.52488,826,23.07652,45
COc1ccc(C)cc1n2nnnc2SCC(=O)NC(=O)NCc3occc3,1,16.02491,100.8184,9.213701,16.703,2398,22.68,328.7412,4.745774,18.25,111.9146,11.4075,19.93251,13.56288,719,31.00573,46
