SMILES,HOB,BCUTc-1l,SsOH,maxHsOH,MLFER_A,minsOH,minHsOH,nHsOH,maxsOH,nsOH,SHsOH
CN1C(=O)\C(=C\2/SC(=NC2=O)Nc3cccc(C)c3C)\c4ccccc14,0,-0.27443,0,0,0.197,0,0,0,0,0,0
O=C(COC(=O)CCC(=O)c1cccs1)NCc2occc2,0,-0.32101,0,0,0.216,0,0,0,0,0,0
Cc1oc(\C=C\2/Sc3nc(nn3C2=O)c4occc4)cc1,1,-0.31513,0,0,0.003,0,0,0,0,0,0
OC(=O)c1cc(nc2ccccc12)c3occc3,1,-0.3278,9.246415,0.6497,0.591,9.246415,0.6497,1,9.246415,1,0.6497
Cc1occc1C(=O)NCc2cccc(CNC(=O)c3ccoc3C)c2,1,-0.32233,0,0,0.739,0,0,0,0,0,0
O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5,1,-0.31261,0,0,-0.179,0,0,0,0,0,0
Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4cccc(C)c4,1,-0.31825,0,0,0.003,0,0,0,0,0,0
CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,0,-0.3592,10.97548,0.323098,0.546,10.97548,0.323098,1,10.97548,1,0.323098
C=CCN1C(=O)C(=CC2=C1N=C3C=CC=CN3C2=O)C#N,1,-0.29945,0,0,0.003,0,0,0,0,0,0
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCc3ccc4OCOc4c3,1,-0.31652,0,0,0.371,0,0,0,0,0,0
COc1ccc(Cl)cc1NC(=O)c2ocnc2C,1,-0.34711,0,0,-0.008,0,0,0,0,0,0
COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5,1,-0.34699,11.20266,0.306366,0.546,11.20266,0.306366,1,11.20266,1,0.306366
COc1ccc(NC(=O)c2occc2)cc1N,1,-0.34715,0,0,0.159,0,0,0,0,0,0
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,1,-0.27992,0,0,-0.088,0,0,0,0,0,0
CCn1c(SCC(=O)c2oc(CNC(=O)C)cc2)nnc1c3cccs3,0,-0.30962,0,0,0.371,0,0,0,0,0,0
Cc1ccc2nc(O)c(cc2c1)c3nc4ccccn4c3NCc5occc5,1,-0.34431,10.6264,0.429119,0.74,10.6264,0.429119,1,10.6264,1,0.429119
O\C(=C(/C#N)\c1nc2ccccc2[nH]1)\Nc3ccc(Cl)cc3,1,-0.34924,10.20651,0.489911,1.039,10.20651,0.489911,1,10.20651,1,0.489911
CCCNC(=O)c1ccc(s1)c2nc3ccccc3s2,1,-0.27443,0,0,0.371,0,0,0,0,0,0
O=C(Nc1cccc(c1)c2cn3cccnc3n2)c4ccc5OCOc5c4,0,-0.31652,0,0,-0.088,0,0,0,0,0,0
CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,1,-0.33485,0,0,-0.243,0,0,0,0,0,0
Cc1ccc2[nH]c(nc2c1)\C(=C/c3ccc(N4CCCCC4)c(c3)[N+](=O)[O-])\C#N,1,-0.27283,0,0,0.416,0,0,0,0,0,0
CCOC(=O)Nc1on[n+](c1)N2CCOCC2,1,-0.37795,0,0,-0.193,0,0,0,0,0,0
NC(=O)C1(CCN(CC1)c2nc(cs2)c3ccc(Br)cc3)N4CCCCC4,1,-0.28971,0,0,0.3,0,0,0,0,0,0
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)N4CCC(C)CC4)ccc23,1,-0.34879,0,0,0.003,0,0,0,0,0,0
CCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,0,-0.30736,0,0,0.003,0,0,0,0,0,0
Cc1nc2sccn2c1c3nc(cs3)c4oc5ccccc5c4,1,-0.30713,0,0,0.003,0,0,0,0,0,0
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c3ccccc13,1,-0.30502,0,0,0.359,0,0,0,0,0,0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,1,-0.35853,21.04389,0.359157,1.459,10.52195,0.359157,2,10.52195,2,0.718315
NC(=O)c1c2CCCc2sc1NC(=O)c3oc4ccccc4c3,0,-0.30433,0,0,0.364,0,0,0,0,0,0
Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,1,-0.25258,0,0,0.003,0,0,0,0,0,0
COC(=O)c1ccc2C(=O)N(CCCCCC(=O)NCc3ccc4OCOc4c3)C(=O)Nc2c1,0,-0.31676,0,0,0.068,0,0,0,0,0,0
COCCNC(=O)c1c(N)n(\N=C\c2cccs2)c3nc4ccccc4nc13,1,-0.38264,0,0,0.463,0,0,0,0,0,0
CCC1(C)NC(=O)N(CC(=O)Nc2sc3CCCc3c2C(=O)N)C1=O,0,-0.27937,0,0,0.537,0,0,0,0,0,0
Cc1onc(c1)C(=O)OCC(=O)c2ccc(Br)s2,1,-0.30247,0,0,0.003,0,0,0,0,0,0
CC1=Nc2ccccc2C(=O)N1\N=C\c3c(O)ccc4oc5CCCCc5c34,1,-0.35981,10.48094,0.418594,0.546,10.48094,0.418594,1,10.48094,1,0.418594
CCc1cccc2c(c[nH]c12)C(=O)Cn3nnc(n3)c4ccc(OC)c(OC)c4,1,-0.34731,0,0,0.374,0,0,0,0,0,0
CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc3CCCc3s2,0,-0.30224,0,0,0.003,0,0,0,0,0,0
CC(=N)\C(=C(\O)/CSc1oc(nn1)c2ccc(OC(F)F)cc2)\C#N,0,-0.36279,9.871513,0.508568,0.436,9.871513,0.508568,1,9.871513,1,0.508568
O=C(Cc1cn2ccsc2n1)OCc3nc4ccccc4s3,1,-0.30848,0,0,0.003,0,0,0,0,0,0
CCn1c(SCC(=O)Nc2ccc3c(oc4ccccc34)c2)nnc1c5ccc(N)cc5,0,-0.30882,0,0,0.159,0,0,0,0,0,0
CCN(c1ccccc1)S(=O)(=O)c2ccc3ncc(C(=O)NCCOC)c(O)c3c2,1,-0.38267,10.6554,0.379496,0.759,10.6554,0.379496,1,10.6554,1,0.379496
Cc1ccc(cc1)c2csc(NC(=O)c3oncc3)n2,1,-0.27222,0,0,-0.088,0,0,0,0,0,0
CCOC(=O)C1=C(C)S\C(=C/N(C)C)\C1=O,1,-0.31207,0,0,0.003,0,0,0,0,0,0
CCc1ccc(NC(=O)c2noc3CCCc23)cc1,1,-0.27279,0,0,-0.088,0,0,0,0,0,0
O=C(Cc1ccc(s1)S(=O)(=O)N2CCOCC2)Nc3nc4CCCCc4s3,1,-0.37804,0,0,-0.088,0,0,0,0,0,0
CN1C(=O)CSc2ccc(NC(=O)N3CCC(CC3)N4CCCCC4)cc12,1,-0.29996,0,0,-0.207,0,0,0,0,0,0
CCn1c2ccccc2c3cc(NC(=O)CSc4nnc(c5ccc(OC)cc5)n4N)ccc13,0,-0.34877,0,0,-0.088,0,0,0,0,0,0
CCCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,1,-0.30736,0,0,0.003,0,0,0,0,0,0
Cc1ccccc1NC(=O)CSc2nnc(c3occc3)c(n2)c4occc4,0,-0.31622,0,0,-0.088,0,0,0,0,0,0
O=C(CSc1nc(ccc1C#N)c2cccnc2)Nc3sc4CCCc4c3C#N,0,-0.27945,0,0,-0.088,0,0,0,0,0,0
NC(=S)N1NC(=C(\N=N\c2ccc(O)cc2)C1=O)c3ccc(cc3)[N+](=O)[O-],0,-0.36049,9.314349,0.620347,0.723,9.314349,0.620347,1,9.314349,1,0.620347
Clc1ccc(COc2ccc(cc2)c3oc(NCc4cccnc4)c(n3)C#N)cc1,0,-0.3409,0,0,0.197,0,0,0,0,0,0
Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,1,-0.18874,0,0,0.003,0,0,0,0,0,0
CCc1cc2C(=O)N(CC=C)C(=Nc2s1)SCC(=O)NC(=O)NCc3occc3,1,-0.32064,0,0,0.855,0,0,0,0,0,0
COc1cccc2C=C(C(=O)Oc12)c3cn4ccc(C)cc4n3,1,-0.34604,0,0,0.003,0,0,0,0,0,0
COc1ccc(CN2C(=O)Nc3cc(ccc3C2=O)C(=O)NCc4ccc5OCOc5c4)cc1,0,-0.34882,0,0,0.068,0,0,0,0,0,0
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c3ccccc13,1,-0.30502,0,0,0.359,0,0,0,0,0,0
[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],1,-0.30763,0,0,0.003,0,0,0,0,0,0
O=C1Oc2ccccc2N1CCn3c4ccccc4c5nc6ccccc6nc35,1,-0.29405,0,0,0.003,0,0,0,0,0,0
COc1ccc(cc1)C2C=C(Nc3nc(NC(=O)C)nn23)c4ccc(Cl)cc4,0,-0.34875,0,0,0.106,0,0,0,0,0,0
CCOC(=O)Cc1cc(O)n2nc(cc2n1)c3ccc(C)cc3,1,-0.34885,10.10753,0.516392,0.546,10.10753,0.516392,1,10.10753,1,0.516392
Cc1oc(cc1)c2cc(C(=O)NCc3occc3)c4ccccc4n2,1,-0.3207,0,0,0.371,0,0,0,0,0,0
CC(OC(=O)COc1ccc(Cl)cc1C)C(=O)N(C)C,1,-0.33502,0,0,0.003,0,0,0,0,0,0
CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,1,-0.35804,10.51218,0.378919,0.436,10.51218,0.378919,1,10.51218,1,0.378919
COc1cc(NC(=O)CSC2=Nc3ccccc3C(=O)N2C)ccc1NC(=O)c4occc4,0,-0.34712,0,0,-0.179,0,0,0,0,0,0
FC(F)Oc1ccc(cc1)c2oc(SCC(=O)NC(=O)NCc3occc3)nn2,0,-0.32099,0,0,0.943,0,0,0,0,0,0
CCN=C1C=CC(=CC(=C1O)C(=O)\C=C\c2ccccc2Cl)Br,1,-0.35786,10.41214,0.414496,0.348,10.41214,0.414496,1,10.41214,1,0.414496
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,1,-0.34872,0,0,0.374,0,0,0,0,0,0
CCc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,0,-0.34458,10.78533,0.381347,0.723,10.78533,0.381347,1,10.78533,1,0.381347
CC(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1,0,-0.29421,0,0,0.085,0,0,0,0,0,0
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,1,-0.27994,0,0,0.268,0,0,0,0,0,0
Clc1cccc(c1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,1,-0.28063,0,0,0.104,0,0,0,0,0,0
CNc1nnc(s1)C2=Cc3cc(Cl)ccc3OC2=O,1,-0.27372,0,0,0.197,0,0,0,0,0,0
COc1ccc2cc3c(N)nn(C(=O)Cc4ccc(Cl)cc4)c3nc2c1,1,-0.38066,0,0,0.501,0,0,0,0,0,0
CC1=CC=CN2C(=O)C3=C(N=C12)N(C(=O)C(=C3)C#N)c4ccc(C)cc4,1,-0.27447,0,0,0.003,0,0,0,0,0,0
NCCNc1nc(NCc2ccccc2)c3CN(Cc4ccccc4)CCc3c1C#N,0,-0.36195,0,0,0.413,0,0,0,0,0,0
Cc1onc(NC(=O)CSc2cn(CCNC(=O)c3ccc(Cl)cc3)c4ccccc24)c1,1,-0.27953,0,0,0.28,0,0,0,0,0,0
COc1cccc(c1)c2nnc(NC(=O)Cc3cccs3)s2,1,-0.34871,0,0,-0.088,0,0,0,0,0,0
CCCSc1nc(C)c(cc1C#N)c2csc(n2)C(=C3CCCC3)C#N,0,-0.25715,0,0,0.003,0,0,0,0,0,0
O=C(Nc1nc(cs1)c2nc3ccccc3s2)C4COc5ccccc5O4,0,-0.33976,0,0,-0.243,0,0,0,0,0,0
O=C(CSc1n[nH]c(n1)c2ccc(cc2)S(=O)(=O)N3CCCCC3)Nc4nccs4,0,-0.27934,0,0,0.148,0,0,0,0,0,0
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)O,1,-0.32624,8.712936,0.743757,0.591,8.712936,0.743757,1,8.712936,1,0.743757
O=C(Cc1coc2cc3CCCc3cc12)OCC4=CC(=O)N5C(=N4)Sc6ccccc56,1,-0.3168,0,0,0.003,0,0,0,0,0,0
Cc1cccc(N2CCN(CC2)c3nc4ccccc4n5cnnc35)c1C,1,-0.2867,0,0,0.003,0,0,0,0,0,0
Cc1ccc(C(=O)CSC2=C(C#N)C(CC(=O)N2)c3occc3)c(C)c1,1,-0.32164,0,0,0.605,0,0,0,0,0,0
Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,1,-0.30094,0,0,0.25,0,0,0,0,0,0
Oc1ccc(\C=N\c2ccc(cc2)N3CCOCC3)c(O)c1,1,-0.37815,18.97297,0.619202,1.089,9.259073,0.545648,2,9.713899,2,1.16485
CCOC(=O)c1c(C)c(C)sc1Nc2nc(C)c(s2)C(=O)NC,0,-0.31213,0,0,0.371,0,0,0,0,0,0
COc1ccc2c(c1)C(=O)Oc3cc4oc(C)c(C)c4cc23,1,-0.34872,0,0,0.003,0,0,0,0,0,0
COc1ccc(OC)c(\C=N\c2oc(c3occc3)c(c4occc4)c2C#N)c1,1,-0.34937,0,0,0.003,0,0,0,0,0,0
O=C(Cc1cccs1)Nc2ccccn2,0,-0.27984,0,0,-0.088,0,0,0,0,0,0
Cc1sc2ncnc(NCc3occc3)c2c1C,1,-0.32058,0,0,0.197,0,0,0,0,0,0
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCC4CCCO4,0,-0.37553,0,0,0.374,0,0,0,0,0,0
CCOc1cccc2C=C(C(=O)Oc12)c3nnc(NCc4occc4)s3,1,-0.34313,0,0,0.197,0,0,0,0,0,0
Cc1onc(C)c1COc2ccc(cc2)C(=O)OCC(=O)N3c4ccccc4NC(=O)C3(C)C,0,-0.34078,0,0,-0.243,0,0,0,0,0,0
CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccccc3)cc2)\N=C1C,0,-0.35758,10.29546,0.473098,0.381,10.29546,0.473098,1,10.29546,1,0.473098
Cc1cc(ccc1n2c(C)ccc2C)C(=O)O,1,-0.32775,8.933099,0.677732,0.591,8.933099,0.677732,1,8.933099,1,0.677732
CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,-0.32205,0,0,0.374,0,0,0,0,0,0
CCN1CCc2nc(NC(=O)Cc3ccc4OCCOc4c3)sc2C1,0,-0.34141,0,0,-0.088,0,0,0,0,0,0
COc1ccccc1NC(=O)c2ccccc2NC(=O)c3cc(Cl)ccc3NC(=O)c4occc4,1,-0.34718,0,0,-0.372,0,0,0,0,0,0
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(cc2)C#N)c1C,1,-0.33775,0,0,0.374,0,0,0,0,0,0
CCOC(=O)CSC1=NN(C)C(=S)S1,0,-0.3153,0,0,0.003,0,0,0,0,0,0
COCCCNC(=O)c1ccc2C(=O)N(Cc3ccc4OCOc4c3)C(=S)Nc2c1,0,-0.38391,0,0,0.472,0,0,0,0,0,0
Cn1ccnc1SCC(=O)Nc2ccc3nc(SCC(=O)NC4CC4)sc3c2,1,-0.28044,0,0,0.28,0,0,0,0,0,0
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCc4ccccc4,0,-0.32204,0,0,0.374,0,0,0,0,0,0
Cc1ccccc1CSCC(=O)NC(=O)NCc2occc2,0,-0.32061,0,0,0.855,0,0,0,0,0,0
C(Oc1ccccc1)c2nnc3sc(nn23)C4COc5ccccc5O4,0,-0.34019,0,0,0.003,0,0,0,0,0,0
Brc1oc(cc1)c2nc3cc(ccc3[nH]2)N4C(=O)c5ccccc5C4=O,1,-0.29261,0,0,0.416,0,0,0,0,0,0
COc1cc2cc(C(N3CCc4ccccc34)c5nnnn5C6CCCC6)c(O)nc2cc1OC,1,-0.34695,11.24472,0.31048,0.546,11.24472,0.31048,1,11.24472,1,0.31048
COC(=O)c1ccc2C(=O)N(CC3CCCO3)C(=Nc2c1)SCC(=O)Nc4ccccc4Cl,0,-0.37619,0,0,-0.088,0,0,0,0,0,0
O=S(=O)(N1CCCCCC1)c2cccc(c2)c3cn4cccnc4n3,1,-0.23758,0,0,0.003,0,0,0,0,0,0
COc1ccccc1N2CCN(CC2)C(=O)c3cc4CCCc4s3,1,-0.34712,0,0,0.003,0,0,0,0,0,0
OC(=O)C1Nc2c(cccc2C(=O)N3CCOCC3)C4C=CCC14,1,-0.37809,9.586968,0.535849,0.448,9.586968,0.535849,1,9.586968,1,0.535849
COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,0,-0.34897,0,0,0.216,0,0,0,0,0,0
COC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,1,-0.35758,10.23218,0.48614,0.381,10.23218,0.48614,1,10.23218,1,0.48614
CN(CC(=O)NC(=O)NCc1occc1)Cc2nc(O)c3ccccc3n2,0,-0.3443,9.993683,0.528979,1.243,9.993683,0.528979,1,9.993683,1,0.528979
OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,1,-0.39036,10.29937,0.440307,0.164,10.29937,0.440307,1,10.29937,1,0.440307
COC(=O)c1oc(CSc2nc(O)c3cnn(c4ccc(C)c(C)c4)c3n2)cc1,0,-0.3442,10.362,0.48265,0.546,10.362,0.48265,1,10.362,1,0.48265
CC1(C)Cc2c(CO1)sc3c4nnnn4c5nnnn5c23,0,-0.36931,0,0,0.003,0,0,0,0,0,0
Cc1cccc2cc(C(N(CC3CCCO3)Cc4occc4)c5nnnn5C(C)(C)C)c(O)nc12,0,-0.37623,11.26143,0.290244,0.546,11.26143,0.290244,1,11.26143,1,0.290244
COc1ccc(Cn2c(N)c(C(=O)NCc3occc3)c4nc5ccccc5nc24)cc1,1,-0.3488,0,0,0.618,0,0,0,0,0,0
Cc1ccc(Nc2nnc(SCC(=O)NCc3occc3)s2)cc1,1,-0.32061,0,0,0.371,0,0,0,0,0,0
CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,0,-0.35758,10.3277,0.465732,0.381,10.3277,0.465732,1,10.3277,1,0.465732
Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4cc5OCOc5cc4C3=O,1,-0.31649,0,0,0.104,0,0,0,0,0,0
CCc1ccc2nc(NC(=O)c3ccc4c(O)nc(CN5CCOCC5)nc4c3)sc2c1,0,-0.37815,10.3782,0.460287,0.455,10.3782,0.460287,1,10.3782,1,0.460287
Fc1ccc(CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(Cc5cccnc5)C2=N)cc1,1,-0.28817,0,0,0.371,0,0,0,0,0,0
CCOC(=O)C1=C(Nc2ccc(C)cc2)S\C(=C/c3cn(CC(=O)NCC4CCCO4)c5ccccc35)\C1=O,0,-0.37623,0,0,0.41,0,0,0,0,0,0
COc1ccc2[nH]c3nc(SCc4oc(nn4)c5ccc(C)cc5)nnc3c2c1,1,-0.34873,0,0,0.416,0,0,0,0,0,0
Cc1sc2ncnc(SCC(=O)NC(=O)NCc3occc3)c2c1C,0,-0.32062,0,0,0.855,0,0,0,0,0,0
CCC1=NN2C(=NC(=O)\C(=C\c3oc(SCc4occc4)cc3)\C2=N)S1,0,-0.32113,0,0,0.003,0,0,0,0,0,0
CC1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2,0,-0.27992,0,0,-0.088,0,0,0,0,0,0
CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,0,-0.29413,0,0,-0.088,0,0,0,0,0,0
Cn1c(SCC(=O)Nc2sccc2C#N)nnc1c3ccccc3,0,-0.27937,0,0,-0.088,0,0,0,0,0,0
Cc1csc2nc(CCNS(=O)(=O)c3ccc4OCCOc4c3)cn12,1,-0.34139,0,0,0.359,0,0,0,0,0,0
Cc1cccc2c(C)cc(SCC(=O)NC(=O)NCc3occc3)nc12,0,-0.32062,0,0,0.855,0,0,0,0,0,0
ClC1=CCC2C(C1)C(=O)N(CCCCCCN3C(=O)C4CC=C(Cl)CC4C3=O)C2=O,1,-0.28052,0,0,0.003,0,0,0,0,0,0
CC1CC(n2nc(cc2N1)C(=O)O)C(F)(F)C(F)(F)F,1,-0.32656,8.735547,0.744447,0.785,8.735547,0.744447,1,8.735547,1,0.744447
Cc1nnc(Oc2ccccc2F)c3ccccc13,1,-0.28647,0,0,0.003,0,0,0,0,0,0
COc1ccc(OC)c(NC(=O)c2cc([nH]n2)c3ccc(C)cc3O)c1,1,-0.35993,10.07508,0.483492,0.649,10.07508,0.483492,1,10.07508,1,0.483492
CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2C)C(=O)O,1,-0.32777,9.086748,0.644481,0.591,9.086748,0.644481,1,9.086748,1,0.644481
COC(=O)c1cc2ccsc2n1CC(=O)Nc3ccc(cc3)N(C)C,0,-0.31969,0,0,-0.088,0,0,0,0,0,0
CCOc1ccc(Nc2oc(nc2C#N)c3ccccc3Cl)cc1,1,-0.34579,0,0,0.003,0,0,0,0,0,0
Clc1ccc(s1)S(=O)(=O)NCCc2csc(n2)c3cccnc3,1,-0.26346,0,0,0.359,0,0,0,0,0,0
Cc1ccc(cc1)C(=O)N\N=C\c2ccc(s2)[N+](=O)[O-],1,-0.27316,0,0,0.003,0,0,0,0,0,0
COc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,1,-0.34873,0,0,0.371,0,0,0,0,0,0
COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,1,-0.34814,0,0,0.003,0,0,0,0,0,0
COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,1,-0.34877,9.204621,0.645932,0.591,9.204621,0.645932,1,9.204621,1,0.645932
COc1ccc(cc1)N2Cc3cccc(C(=O)N4CCN(CC4)C(=O)c5occc5)c3C2=O,1,-0.34879,0,0,0.003,0,0,0,0,0,0
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,1,-0.34736,10.40871,0.447758,0.546,10.40871,0.447758,1,10.40871,1,0.447758
Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,1,-0.28855,0,0,-0.088,0,0,0,0,0,0
Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,1,-0.26408,0,0,0.087,0,0,0,0,0,0
O=C(Nc1ccc(cc1)n2nncc2c3occc3)C4=Cc5ccccc5OC4=O,1,-0.3159,0,0,-0.088,0,0,0,0,0,0
Cc1ccc(NC(=O)CN2C(=O)S\C(=C\c3oc(cc3)c4cc(ccc4C)C(=O)O)\C2=O)cc1C,0,-0.32787,9.2533,0.633512,0.345,9.2533,0.633512,1,9.2533,1,0.633512
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)NC4CCCCC4)ccc23,1,-0.3488,0,0,0.216,0,0,0,0,0,0
Brc1ccc(cc1)C2NC(=O)c3c4CCCc4sc3N2,0,-0.27489,0,0,0.799,0,0,0,0,0,0
CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(N)cc4)cc13,1,-0.30295,0,0,0.159,0,0,0,0,0,0
CC(=O)Nc1ccc(cc1)\N=C\c2nc(oc2O)c3ccc(C)cc3,1,-0.33912,9.900617,0.582899,0.455,9.900617,0.582899,1,9.900617,1,0.582899
CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,1,-0.34309,0,0,0.003,0,0,0,0,0,0
CN1N=C(SCC(=O)Nc2nc(C)cc(C)n2)SC1=S,0,-0.27926,0,0,-0.088,0,0,0,0,0,0
COc1cc(cc2OCOc12)C3C(=C(N)OC4=C3C(=O)OC(=C4)C)C#N,0,-0.34604,0,0,0.18,0,0,0,0,0,0
CN(\N=C\c1cccnc1)C2=C(Cl)C(=O)N(N=C2)c3ccc(F)c(Cl)c3,1,-0.27103,0,0,0.003,0,0,0,0,0,0
CCSc1nnc(NC(=O)C2Cc3ccccc3CN2C(=O)c4occc4)s1,0,-0.31259,0,0,-0.243,0,0,0,0,0,0
CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,1,-0.29326,0,0,-0.088,0,0,0,0,0,0
Cc1nnc(NC(=O)Cc2cccs2)s1,0,-0.2798,0,0,-0.088,0,0,0,0,0,0
Brc1cnc2cc(nn2c1)C(=O)N3CCN(CC3)C(=O)c4occc4,1,-0.31259,0,0,0.003,0,0,0,0,0,0
OC1=C(\C=N\c2cc(Cl)ccc2O)C(=O)CC(C1)c3occc3,1,-0.36443,19.9738,0.532745,1.067,9.791841,0.443567,2,10.18196,2,0.976312
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0,-0.3447,9.447975,0.611345,0.455,9.447975,0.611345,1,9.447975,1,0.611345
COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,1,-0.34874,0,0,0.197,0,0,0,0,0,0
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4cc(C)on4,0,-0.27947,0,0,-0.088,0,0,0,0,0,0
CCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3ccc(NC(=O)c4occc4)c(OC)c3,0,-0.34712,0,0,-0.179,0,0,0,0,0,0
CCOCCCNC(=O)c1cnc2ccc(cc2c1O)S(=O)(=O)Nc3cccc(OC)c3,1,-0.381,10.66806,0.378979,1.27,10.66806,0.378979,1,10.66806,1,0.378979
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c3cc(nc4ccccc34)c5occc5,1,-0.37816,0,0,-0.088,0,0,0,0,0,0
OC1C(Sc2ccccc2NC1=O)c3ccccc3,0,-0.40396,10.28425,0.372045,-0.148,10.28425,0.372045,1,10.28425,1,0.372045
Nc1c(C#N)c(cc(c2ccccc2)c1C#N)c3occc3,1,-0.317,0,0,0.25,0,0,0,0,0,0
O=C(Nc1ccc(cc1)N2CCCC2)C(c3ccccc3)c4ccccc4,1,-0.2794,0,0,-0.088,0,0,0,0,0,0
CN1N=C(c2c(c(N)n(C3CCCCC3)c2C1=O)c4nc5ccccc5s4)[N+](=O)[O-],1,-0.29233,0,0,0.25,0,0,0,0,0,0
CC(=O)c1c(COC(=O)c2occc2)nc3ccccc3[n+]1[O-],0,-0.31177,0,0,0.003,0,0,0,0,0,0
NC1=C(C#N)C(C2=C(O1)\C(=C/c3cocc3)\CCC2)c4cocc4,1,-0.3257,0,0,0.18,0,0,0,0,0,0
Brc1ccc(cc1)c2nnc(c3cccnc3)c4conc24,1,-0.26343,0,0,0.003,0,0,0,0,0,0
Cc1ccc(OCc2ccoc2C(=O)O)cc1C,1,-0.34082,8.882939,0.727043,0.591,8.882939,0.727043,1,8.882939,1,0.727043
CCOC(=O)C1=C2N(C(=O)C(S1)c3ccccc3OC)C(=C(N)/C/2=C\c4ccccc4OC)C#N,1,-0.37722,0,0,0.18,0,0,0,0,0,0
Fc1ccc(cc1)c2nnc(c3ccccc23)n4nnc5ccccc45,1,-0.20641,0,0,0.003,0,0,0,0,0,0
COc1ccc(cc1)c2oc(nn2)C3=Cc4c(OC3=O)ccc5ccccc45,0,-0.34875,0,0,0.003,0,0,0,0,0,0
